t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.230000000000000000e+02,5.000000000000000000e+01,1.620544314563183832e+02,-1.120544314563183832e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,1.619265610474890877e+02,-1.119265610474890877e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.727000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,1.608183508376352222e+02,-1.108183508376352222e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,1.605626100199766597e+02,-1.105626100199766597e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.736999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.270000000000000000e+02,5.000000000000000000e+01,1.603921161415376275e+02,-1.103921161415376275e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.753000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.280000000000000000e+02,5.000000000000000000e+01,1.597101406277814135e+02,-1.097101406277814135e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.290000000000000000e+02,5.000000000000000000e+01,1.591560355228544950e+02,-1.091560355228544950e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+02,5.000000000000000000e+01,1.591560355228544950e+02,-1.091560355228544950e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.785000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.310000000000000000e+02,5.000000000000000000e+01,1.583461896002689855e+02,-1.083461896002689855e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.320000000000000000e+02,5.000000000000000000e+01,1.577920844953420954e+02,-1.077920844953420954e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.330000000000000000e+02,5.000000000000000000e+01,1.577920844953420954e+02,-1.077920844953420954e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.820000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.340000000000000000e+02,5.000000000000000000e+01,1.568543681639272904e+02,-1.068543681639272904e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.829999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.350000000000000000e+02,5.000000000000000000e+01,1.564281334678296673e+02,-1.064281334678296673e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.832999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.360000000000000000e+02,5.000000000000000000e+01,1.563002630590003719e+02,-1.063002630590003719e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.856000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.370000000000000000e+02,5.000000000000000000e+01,1.553199232579758302e+02,-1.053199232579758302e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.861999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.380000000000000000e+02,5.000000000000000000e+01,1.550641824403172677e+02,-1.050641824403172677e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.878000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.390000000000000000e+02,5.000000000000000000e+01,1.543822069265610537e+02,-1.043822069265610537e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+02,5.000000000000000000e+01,1.536576079431950745e+02,-1.036576079431950745e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.410000000000000000e+02,5.000000000000000000e+01,1.536576079431950745e+02,-1.036576079431950745e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.910999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.420000000000000000e+02,5.000000000000000000e+01,1.529756324294388889e+02,-1.029756324294388889e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.430000000000000000e+02,5.000000000000000000e+01,1.522936569156826465e+02,-1.022936569156826465e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.929999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.440000000000000000e+02,5.000000000000000000e+01,1.521657865068533795e+02,-1.021657865068533795e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.956000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.450000000000000000e+02,5.000000000000000000e+01,1.510575762969995424e+02,-1.010575762969995424e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.460000000000000000e+02,5.000000000000000000e+01,1.509297058881702469e+02,-1.009297058881702469e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.971999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.470000000000000000e+02,5.000000000000000000e+01,1.503756007832433568e+02,-1.003756007832433568e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00
